text,label
think of it as american pie on valium,0
starts out ballsy and stylish but fails to keep it up and settles into clichés,0
cq may one day be fondly remembered as roman coppolas brief pretentious period before going on to other films that actually tell a story worth caring about,0
though uniformly well acted  especially by young ballesta and galan  a firsttime actor   writerdirector achero manass film is schematic and obvious,0
moonlight mile doesnt quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy,1
im giving it thumbs down due to the endlessly repetitive scenes of embarrassment  theres got to be a more graceful way of portraying the devastation of this disease,0
the story wraps back around on itself in the kind of elegant symmetry thats rare in film today  but be warned  its a slow slog to get there,1
the film meant well in its horse tale about freedom  but wasnt able to reach the heart because it was too overbearing,0
this flat run at a hiphop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines,0
exists then as an occasionally insightful acting exercise,0
enough trivializes an important crisis  reduces it to an almost comic embarrassment,0
an empty shell of an epic rather than the real deal,0
what emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice  promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents anguish,1
it may play well as a double feature with mainstream foreign mush like my big fat greek wedding,0
director peter jackson and his crew have so steeped themselves in the majesty of tolkiens writing that every frame produces new joys  whether youre a fan of the books or not,1
often shocking but ultimately worthwhile exploration of motherhood and desperate mothers,1
an unsophisticated scifi drama that takes itself all too seriously,0
even during the climactic hourlong cricket match  boredom never takes hold,1
so faithful to the doldrums of the notquiteurban  notquitesuburban milieu as to have viewers recoiling from the reality check,0
the movie is gorgeously made  but it is also somewhat shallow and artconscious,0
while serving sara does have a long way to go before it reaches the level of crudity in the latest austin powers extravaganza  theres nothing here to match that movies intermittent moments of inspiration,0
its like a  big chill  reunion of the baadermeinhof gang  only these guys are more harmless pranksters than political activists,1
this is surely one of the most frantic  virulent and foulnatured christmas season pics ever delivered by a hollywood studio,0
one of those rare films that come by once in a while with flawless amounts of acting  direction  story and pace,1
passion  lipsynching  tragedy  and lots of really really high notes  for me  this opera isnt a favorite  so its a long time before the fat lady sings,0
just how extreme are these ops  i regret to report that these ops are just not extreme enough,0
solondz may well be the only one laughing at his own joke,0
in its chicken heart  crush goes to absurd lengths to duck the very issues it raises,0
a grittily beautiful film that looks  sounds  and feels more like an extended  openended poem than a traditionally structured story,1
a tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers,1
when perry fists a bull at the moore farm  its only a matter of time before he gets the upper hand in matters of the heart,0
comedy troupe broken lizards first movie is very funny but too concerned with giving us a plot,0
a wishywashy melodramatic movie that shows us plenty of sturm und drung  but explains its characters decisions only unsatisfactorily,0
the graphic carnage and recreation of wartorn croatia is uncomfortably timely  relevant  and sickeningly real,1
too close to phantom menace for comfort,0
a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeares plays,1
gere gives a good performance in a film that doesnt merit it,0
matrixstyle massacres erupt throughout    but the movie has a tougher time balancing its violence with kafkainspired philosophy,0
between bursts of automatic gunfire  the story offers a trenchant critique of capitalism,1
do not  under any circumstances  consider taking a child younger than middle school age to this wallow in crude humor,0
the movies ripe  enrapturing beauty will tempt those willing to probe its inscrutable mysteries,1
too bad kramer couldnt make a guest appearance to liven things up,0
meticulously uncovers a trail of outrageous force and craven concealment,1
the emotion is impressively true for being so hotblooded  and both leads are up to the task,1
the story simply putters along looking for astute observations and coming up blank,0
the balkans provide the obstacle course for the love of a good woman,0
frequent flurries of creative belly laughs and genuinely enthusiastic performances    keep the movie slaloming through its hackneyed elements with enjoyable ease,1
instead of making his own style  director marcus adams just copies from various sources  good sources  bad mixture,0
ends up offering nothing more than the latest schwarzenegger or stallone flick would,0
to the vast majority of more casual filmgoers  it will probably be a talky bore,0
the movie bounces all over the map,0
what ultimately makes windtalkers a disappointment is the superficial way it deals with its story,0
k19  the widowmaker is a great yarn,1
significantly better than its 2002 childrensmovie competition,1
with a tone as variable as the cinematography  schaeffers film never settles into the lightfooted enchantment the material needs  and the characters quirks and foibles never jell into charm,0
check your brain and your secret agent decoder ring at the door because you dont want to think too much about whats going on  the movie does has some entertainment value  how much depends on how well you like chris rock,0
there is a fabric of complex ideas here  and feelings that profoundly deepen them,1
all three women deliver remarkable performances,1
often lingers just as long on the irrelevant as on the engaging  which gradually turns what time is it there  into how long is this movie,0
no new plot conceptions or environmental changes  just different bodies for sharp objects to rip through,0
the niftiest trick perpetrated by the importance of being earnest is the alchemical transmogrification of wilde into austenand a hollywoodized austen at that,0
the draw for  big bad love   is a solid performance by arliss howard,1
lame  haphazard teen comedy,0
drug abuse  infidelity and death arent usually comedy fare  but turpins film allows us to chuckle through the angst,1
provides nailbiting suspense and credible characters without relying on technologyofthemoment technique or pretentious dialogue,1
looking aristocratic  luminous yet careworn in jane hamiltons exemplary costumes  rampling gives a performance that could not be improved upon,1
feels like the work of an artist who is simply tired  of fighting the same fights  of putting the weight of the world on his shoulders  of playing with narrative form,0
by taking entertainment tonight subject matter and giving it humor and poignancy  auto focus becomes both gutbustingly funny and crushingly depressing,1
nettelbeck has crafted an engaging fantasy of flavours and emotions  one part romance novel  one part recipe book,1
like the excruciating end of days  collateral damage presents schwarzenegger as a tragic figure  but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions,0
taken as a whole  the tuxedo doesnt add up to a whole lot,0
so relentlessly wholesome it made me want to swipe something,0
as the princess  sorvino glides gracefully from male persona to female without missing a beat  ben kingsley is truly funny  playing a kind of ghandi gone bad,1
in all fairness  i must report that the children of varying ages in my audience never coughed  fidgeted or romped up and down the aisles for bathroom breaks,1
a puzzle whose pieces do not fit  some are fascinating and others are not  and in the end  it is almost a good movie,0
a big  loud  bangthedrum bore,0
this romanticcomedy asks the question how much souvlaki can you take before indigestion sets in,0
like a precious and finely cut diamond  magnificent to behold in its sparkling beauty yet in reality its one tough rock,1
en sí mismo el rey león es un espectáculo digno de contemplarse en cine  dvd o en su soberbio montaje teatral  pero el hacerlo en la pantalla imax es una experiencia colosal,1
funny and touching,1
unlikable  uninteresting  unfunny  and completely  utterly inept,0
o fantasma is boldly  confidently orchestrated  aesthetically and sexually  and its impact is deeply and rightly disturbing,1
this is very much of a mixed bag  with enough negatives to outweigh the positives,0
an ugly  pointless  stupid movie,0
real women have curves wears its empowerment on its sleeve but even its worst harangues are easy to swallow thanks to remarkable performances by ferrera and ontiveros,1
how i killed my father is one of those art house films that makes you feel like youre watching an iceberg melt  only it never melts,0
far too clever by half  howards film is really a series of strungtogether moments  with all the spaces in between filled with fantasies  daydreams  memories and one fantastic visual trope after another,0
isnt it a bit early in his career for director barry sonnenfeld to do a homage to himself  and its a lousy one at that,0
a very charming and funny movie,1
this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself  ah  yes  here we have a bad  bad  bad movie,0
van wilder brings a whole new meaning to the phrase comedy gag   at least one scene is so disgusting that viewers may be hard pressed to retain their lunch,0
while locals will get a kick out of spotting cleveland sites  the rest of the world will enjoy a fastpaced comedy with quirks that might make the awardwinning coen brothers envious,1
a loving little film of considerable appeal,1
you can sip your vintage wines and watch your merchant ivory productions  ill settle for a nice cool glass of iced tea and a jerry bruckheimer flick any day of the week,1
there is no pleasure in watching a child suffer  just embarrassment and a vague sense of shame,0
celebrated at sundance  this slight comedy of manners has winning performances and a glossy  glib charm thats hard to beat,1
because the genre is well established  what makes the movie fresh is smart writing  skewed characters  and the title performance by kieran culkin,1
the inevitable double and triplecrosses arise  but the only drama is in waiting to hear how john malkovichs reedy consigliere will pronounce his next line,0
takes you by the face  strokes your cheeks and coos beseechingly at you  slow down  shake off your tensions and take this picture at its own breezy  distracted rhythms,1
its immensely ambitious  different than anything thats been done before and amazingly successful in terms of what its trying to do,1
a pure participatory event that malnourished intellectuals will gulp down in a frenzy,1
an overwrought taiwanese soaper about three people and their mixedup relationship,0
an operatic  sprawling picture thats entertainingly acted  magnificently shot and gripping enough to sustain most of its 170minute length,1
this isnt a narrative film  i dont know if its possible to make a narrative film about september 11th  though im sure some will try  but its as close as anyone has dared to come,1
this nickleby thing might have more homosexual undertones than an eddie murphy film  and just when you think it cant get any more gay  in pops nathan lane,1
to blandly go where we went 8 movies ago,0
the most brilliant and brutal uk crime film since jack carter went back to newcastle  the first half of gangster no  1 drips with style and  at times  blood,1
over the years  hollywood has crafted a solid formula for successful animated movies  and ice age only improves on it  with terrific computer graphics  inventive action sequences and a droll sense of humor,1
directed in a paintbynumbers manner,0
its a movie that ends with truckzilla  for cryin out loud  if that doesnt clue you in that somethings horribly wrong  nothing will,0
an empty  purposeless exercise,0
though its equally solipsistic in tone  the movie has enough vitality to justify the notion of creating a screen adaptation of evans saga of hollywood excess,1
for a debut film  skin of man  heart of beast feels unusually assured,1
spectacularly beautiful  not to mention mysterious  sensual  emotionally intense  and replete with virtuoso throatsinging,1
a film that should be relegated to a dark video store corner is somehow making its way instead to theaters  its hard to imagine acting that could be any flatter,0
some movies are like a tasty horsdoeuvre  this one is a feast,1
chris columbus sequel is faster  livelier and a good deal funnier than his original,1
not everything in this ambitious comic escapade works  but coppola  along with his sister  sofia  is a real filmmaker  it must be in the genes,1
the son of the brides humour is born out of an engaging storyline  which also isnt embarrassed to make you reach for the tissues  this movie is to be cherished,1
the film ultimately offers nothing more than people in an urban jungle needing other people to survive,0
el crimen del padre amaro would likely be most effective if used as a tool to rally anticatholic protestors,0
if its possible for a sequel to outshine the original  then sl2 does just that,1
despite juliet stevenons attempt to bring cohesion to pamelas emotional roller coaster life  it is not enough to give the film the substance it so desperately needs,0
though the story    is hackneyed  the characters have a freshness and modesty that transcends their predicament,1
a movie to forget,0
as improbable as this premise may seem  abbasss understated  shining performance offers us the sense that on some elemental level  lilia deeply wants to break free of her old life,1
with mcconaughey in an entirely ironyfree zone and bale reduced mainly to batting his sensitive eyelids  theres not enough intelligence  wit or innovation on the screen to attract and sustain an older crowd,0
so unassuming and pure of heart  you cant help but warmly extend your arms and yell safe,1
weve seen the hippieturnedyuppie plot before  but theres an enthusiastic charm in i  fire that makes the formula fresh again,1
witherspoon puts to rest her valleygirl image  but its dench who really steals the show,1
brave and sweetly rendered love story,1
once one experiences mr  hanekes own sadistic tendencies toward his audience  one is left with a sour taste in ones mouth  and little else,0
its funny  as the old saying goes  because its true,1
singercomposer bryan adams contributes a slew of songs  a few potential hits  a few more simply intrusive to the story  but the whole package certainly captures the intended  er  spirit of the piece,1
debut effort by  project greenlight  winner is sappy and amateurish,0
if youre not totally weirded out by the notion of cinema as communitytherapy spectacle  quitting hits home with disorienting force,1
a solid and refined piece of moviemaking imbued with passion and attitude,1
the movies biggest shocks come from seeing former nymphette juliette lewis playing a saltoftheearth mommy named minnie and watching slim travel incognito in a ridiculous wig no respectable halloween costume shop would ever try to sell,0
fantastic,1
herzog is obviously looking for a moral to his fable  but the notion that a strong  unified showing among germany and eastern european jews might have changed 20thcentury history is undermined by aholas inadequate performance,0
ms  hutchins is talented enough and charismatic enough to make us care about zeldas ultimate fate,1
as if to prove a female director can make a movie with no soft edges  kathryn bigelow offers no sugarcoating or interludes of lightness  her film is unrelentingly claustrophobic and unpleasant,1
i felt trapped and with no obvious escape for the entire 100 minutes,0
tackles the difficult subject of grief and loss with such lifeembracing spirit that the theme doesnt drag an audience down,1
consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire,0
a movie that  rather than skip along the seine  more or less slogs its way through soggy paris  tongue uncomfortably in cheek,0
whether jason x is this bad on purpose is never clear  but one things for sure  it never comes close to being either funny or scary,0
while this gentle and affecting melodrama will have luvvies in raptures  its far too slight and introspective to appeal to anything wider than a niche audience,1
it wouldnt be my preferred way of spending 100 minutes or 7  00,0
the diversity of the artists represented  both in terms of style and ethnicity  prevents the proceedings from feeling repetitious  as does the appropriately brief 40minute running time,1
even as lame horror flicks go  this is lame,0
the adventure doesnt contain half the excitement of balto  or quarter the fun of toy story 2,0
a lovely film    elegant  witty and beneath a prim exterior unabashedly romantic    hugely enjoyable in its own right though not really faithful to its sources complexity,1
it works well enough  since the thrills pop up frequently  and the dispatching of the cast is as often imaginative as it is gory,1
a movie that harps on mediaconstructed issues like whether compromise is the death of self this orgasm wont be an exceedingly memorable one for most people,0
one of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch,0
dazzles with its fullywritten characters  its determined stylishness  which always relates to characters and story  and johnny dankworths best soundtrack in years,1
aside from showing us in explicit detail how difficult it is to win over the twodrinkminimum crowd  theres little to be learned from watching comedian,0
a film that will be best appreciated by those willing to endure its extremely languorous rhythms  waiting for happiness is ultimately thoughtful without having much dramatic impact,0
every visual joke is milked  every setup obvious and lengthy  every punchline predictable  theres no energy,0
it has the charm of the original american road movies  feasting on the gorgeous  ramshackle landscape of the filmmakers motherland,1
enormously enjoyable  highadrenaline documentary,1
the most antihuman big studio picture since 3000 miles to graceland,0
much of what is meant to be inspirational and uplifting is simply distasteful to audiences not already sharing the movies mindset,0
its hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful  selfsatisfied 22yearold girlfriend and an equally beautiful  selfsatisfied 18yearold mistress,0
in the end  we are left with something like two ships passing in the night rather than any insights into gay love  chinese society or the price one pays for being dishonest,0
this version of h  g  wells time machine was directed by h  g  wells greatgrandson  they should have found orson welles greatgrandson,0
its tough to watch  but its a fantastic movie,1
in the end  white oleander isnt an adaptation of a novel  its a flashy  starsplashed reduction,0
its also clear from the start that the transporter is running purely on adrenaline  and once the initial high wears off  the films shortcomings start to shine through,0
samira makhmalbafs new film blackboards is much like the ethos of a stream of consciousness  although  its unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal,0
no matter how much good will the actors generate  showtime eventually folds under its own thinness,0
a great comedy filmmaker knows great comedy neednt always make us laugh  tim storys not there yet  but barbershop shows hes on his way,1
once folks started hanging out at the barbershop  they never wanted to leave  chances are you wont  either,1
hell is looking down at your watch and realizing serving sara isnt even halfway through,0
the crime matters less than the characters  although the filmmakers supply enough complications  close calls and doublecrosses to satisfy us,1
it isnt that the picture is unfamiliar  but that it manages to find new avenues of discourse on old problems,1
so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy,0
scotland  pa  blurs the line between black comedy and black hole,0
as averse as i usually am to feelgood  followyourdream hollywood fantasies  this one got to me,1
its the sweet cinderella story that  pretty woman  wanted to be,1
uneven but a lot of fun,1
noyces film is contemplative and mournfully reflective,1
there are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending,0
the film does a solid job of slowly  steadily building up to the climactic burst of violence,1
unlike scorseses mean streets  ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot,0
overcomes its visual hideousness with a sharp script and strong performances,1
there has always been something likable about the marquis de sade,1
imagine a really bad community theater production of west side story without the songs,0
this quiet  introspective and entertaining independent is worth seeking,1
theres a vastness implied in metropolis that is just breathtaking,1
here  common sense flies out the window  along with the hail of bullets  none of which ever seem to hit sascha,0
thumbs up to paxton for not falling into the hollywood trap and making a vanity project with nothing new to offer,1
as shaky as the plot is  kaufmans script is still memorable for some great oneliners,1
its better than midrange steven seagal  but not as sharp as jet li on rollerblades,0
this is so de palma  if you love him  youll like it  if you dont    well  skip to another review,1
spiderman is in the same category as xmen  occasionally brilliant but mostly average  showing signs of potential for the sequels  but not giving us much this time around,1
if theres no art here  its still a good yarn  which is nothing to sneeze at these days,1
you can be forgiven for realizing that youve spent the past 20 minutes looking at your watch and waiting for frida to just die already,0
mandel hollands direction is uninspired  and his scripting unsurprising  but the performances by phifer and black are ultimately winning  youll find yourself wishing that you and they were in another movie,0
lazy  miserable and smug  this is one of the biggest disappointments of the year,0
awesome work  ineffable  elusive  yet inexplicably powerful,1
washingtons strong hand  keen eye  sweet spirit and good taste are reflected in almost every scene,1
a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one mans tortured soul,1
if steven soderberghs solaris is a failure it is a glorious failure,1
its a powerful though flawed movie  guaranteed to put a lump in your throat while reaffirming washington as possibly the best actor working in movies today,1
the band performances featured in drumline are red hot    but from a mere story point of view  the films ice cold,0
ultimately engages less for its story of actorly existential despair than for its boundaryhopping formal innovations and glimpse into another kind of chinese cultural revolution,1
its weighty themes are too grave for youngsters  but the story is too steeped in fairy tales and other childish things to appeal much to teenagers,0
an emotionally strong and politically potent piece of cinema,1
if you dont flee  you might be seduced  if you dont laugh  flee,1
calculated swill,0
so stupid  so illconceived  so badly drawn  it created whole new levels of ugly,0
ahhhh    revenge is sweet,1
its mildly entertaining  especially if you find comfort in familiarity  but its hardly a necessary enterprise,1
exploitative and largely devoid of the depth or sophistication that would make watching such a graphic treatment of the crimes bearable,0
when it comes to entertainment  children deserve better than pokemon 4ever,0
renner carries much of the film with a creepy and deadon performance,1
gai comes closer to any actress i can remember to personifying independence in its purest and  yes  most intimidating form,1
the film seems a dead weight  the lack of pace kills it  although  in a movie about cancer  this might be apt,0
i couldnt help but feel the wasted potential of this slapstick comedy,0
dont waste your money,0
filmmaker stacy peralta has a flashy editing style that doesnt always jell with sean penns monotone narration  but he respects the material without sentimentalizing it,1
its not particularly subtle    however  it still manages to build to a terrifying  if obvious  conclusion,1
a perfectly pleasant if slightly pokey comedy,1
unfortunately  the picture failed to capture me  i found it slow  drab  and bordering on melodramatic,0
the movies biggest offense is its complete and utter lack of tension,0
the film has several strong performances,1
its a mindless action flick with a twist  far better suited to videoviewing than the multiplex,0
thanks to ice cube  benjamins feels an awful lot like friday in miami,1
an engrossing portrait of uncompromising artists trying to create something original against the backdrop of a corporate music industry that only seems to care about the bottom line,1
a dreadful liveaction movie,0
its a sweet  laughaminute crowd pleaser that lifts your spirits as well as the corners of your mouth,1
neither parker nor donovan is a typical romantic lead  but they bring a fresh  quirky charm to the formula,1
proves that a movie about goodness is not the same thing as a good movie,0
in the long  dishonorable history of quickie teenpop exploitation  like mike stands out for its only partly synthetic decency,1
the footage of the rappers at play and the prison interview with suge knight are just two of the elements that will grab you,1
the yayas have many secrets and one is  the books are better  translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be yaya,1
sometimes there are very  very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely,0
as steamy as last weeks pork dumplings,0
one just waits grimly for the next shock without developing much attachment to the characters,0
its a frightful vanity film that  no doubt  pays off what debt miramax felt they owed to benigni,0
yo  its the days of our lives meets electric boogaloo,0
dragonfly is a movie about a bus wreck that turns into a film wreck,0
altogether  this is successful as a film  while at the same time being a most touching reconsideration of the familiar masterpiece,1
poignant and funny,1
suggests puns about ingredients and soup and somebody being off their noodle  but lets just say the ingredients dont quite add up to a meal,0
it suggests the wideranging effects of media manipulation  from the kind of reporting that is done by the supposedly liberal media    to the intimate and ultimately tragic heartache of maverick individuals like hatfield and hicks,1
an indispensable peek at the art and the agony of making people laugh,1
what begins as a seemingly brainless  bubbly romantic comedy becomes a clichedrenched melodrama by midfilm and  by films end  a feminist action fantasy,0
yes  ballistic is silly  unfortunately  its not silly fun unless you enjoy really bad movies,0
irritating soulsearching garbage,0
the story is naturally poignant  but firsttime screenwriter paul pender overloads it with sugary bits of business,0
so devoid of pleasure or sensuality that it cannot even be dubbed hedonistic,0
blue crush is as predictable as the tides     the movie feels stitched together from stock situations and characters from other movies,0
in both the writing and cutting  it does not achieve the kind of dramatic unity that transports you  you end up simply admiring this bit or that  this performance or that,0
by and large this is mr  kilmers movie  and its his strongest performance since the doors,1
the master of disaster  its a piece of dreck disguised as comedy,0
a rollercoaster ride of a movie,1
unfortunately  heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit,0
the marquis de sade couldnt have been as dull a person as this film makes him out to be,0
this dramatically shaky contest of wills only reiterates the old hollywood saw  evil is interesting and good is boring,0
tsai mingliang has taken his trademark style and refined it to a crystalline point,1
the story has its redundancies  and the young actors  not very experienced  are sometimes inexpressive,0
peppered with witty dialogue and inventive moments,1
lathan and diggs have considerable personal charm  and their screen rapport makes the old story seem new,1
highlights are the terrific performances by christopher plummer  as the prime villain  and nathan lane as vincent crummles  the eccentric theater company manager,1
lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a childs interest and an adults patience  but it also has many of the things that made the first one charming,1
it provides an honest look at a community striving to anchor itself in new grounds,1
both heartbreaking and heartwarming    just a simple fable done in an artless sytle  but its tremendously moving,1
does little more than play an innocuous game of fillin theblanks with a tragic past,0
despite its lavish formalism and intellectual austerity  the film manages to keep you at the edge of your seat with its shapeshifting perils  political intrigue and brushes with calamity,1
funny in a sick  twisted sort of way,1
if the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you  the simplistic heaven will quite likely be more like hell,0
very amusing  not the usual route in a thriller  and the performances are odd and pixilated and sometimes both,1
where the film falters is in its tone,0
beautifully filmed and well acted    but admittedly problematic in its narrative specifics,0
the comedy death to smoochy is a rancorous curiosity  a movie without an apparent audience,0
a funny film,1
i encourage young and old alike to go see this unique and entertaining twist on the classic whales tale  you wont be sorry,1
a moving and stark reminder that the casualties of war reach much further than we imagine,1
the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film,0
director uwe boll and the actors provide scant reason to care in this crude 70s throwback,0
an incredibly narrow injoke targeted to the tiniest segment of an already obscure demographic,0
whats missing is what we call the wow factor,0
cedar somewhat defuses this provocative theme by submerging it in a hoary love triangle,0
more of the same old garbage hollywood has been trying to pass off as acceptable teen entertainment for some time now,0
ken russell would love this  in one scene  we get a stab at soccer hooliganism  a doublebarreled ripoff of quentin tarantinos climactic shootout  and meat loaf explodes,0
the film will appeal to discovery channel fans and will surely widen the perspective of those of us who see the continent through rosecolored glasses,1
like a soft drink thats been sitting open too long  its too much syrup and not enough fizz,0
a sports movie with action thats exciting on the field and a story you care about off it,1
despite its flaws  secretary stays in your head and makes you question your own firmly held positions,1
windtalkers is shapelessly gratifying  the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live,1
we are left with a superficial snapshot that  however engaging  is insufficiently enlightening and inviting,0
it may be about drug dealers  kidnapping  and unsavory folks  but the tone and pacing are shockingly intimate,1
the best animated feature to hit theaters since beauty and the beast 11 years ago,1
a haunting tale of murder and mayhem,1
as simple and innocent a movie as you can imagine  this is a movie you can trust,1
an edgy thriller that delivers a surprising punch,1
savvy director robert j  siegel and his cowriters keep the story subtle and us in suspense,1
this is a very fine movie  go see it,1
light  silly  photographed with colour and depth  and rather a good time,1
godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love  history  memory  resistance and artistic transcendence,1
at its best when the guarded  resentful betty and the manipulative yet needy margot are front and center,1
smith examines the intimate  unguarded moments of folks who live in unusual homes  which pop up in nearly every corner of the country,1
this overlong infomercial  due out on video before months end  is tepid and tedious,0
a restrained ribisi convinces as an italian  though if ever a movie needed one of the actors whiny jags to pump it up  this has to be among the rare ones,0
this movie has the usual impossible stunts    but it has just as many scenes that are lean and tough enough to fit in any modern action movie,1
the two leads chomp considerably more scenery with their acting than firebreathing monsters barbecue with their breath,1
this flick is about as cool and crowdpleasing as a documentary can get,1
a prison comedy that never really busts out of its comfy little cell,0
a sermonizing and lifeless paean to teenage dullards,0
after one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here  its a matter of finding entertainment in the experiences of zishe and the fiery presence of hanussen,1
lilias transformation from strict mother to sensual siren is superficially preposterous  but abbas infuses the role with an unimpeachable core of emotional truth,1
its the filmmakers postcamp comprehension of what made oldtime b movies goodbad that makes eight legged freaks a perfectly entertaining summer diversion,1
do not see this film,0
the film is just a big  gorgeous  mindblowing  breathtaking mess,1
a stylistic romp thats always fun to watch,1
feeling like a dope has rarely been more fun than it is in nine queens,1
zhang yimou delivers warm  genuine characters who lie not through dishonesty  but because they genuinely believe its the only way to bring happiness to their loved ones,1
never having seen the first two films in the series  i cant compare friday after next to them  but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days,0
a sweettempered comedy that forgoes the kneejerk misogyny that passes for humor in so many teenage comedies,1
munchs screenplay is tenderly observant of his characters  he watches them as they float within the seas of their personalities  his scenes are short and often unexpected,1
wallace is smart to vary the pitch of his movie  balancing deafening battle scenes with quieter domestic scenes of women back home receiving war department telegrams,1
makes the same mistake as the music industry it criticizes  becoming so slick and watereddown it almost loses what made you love it in the first place,0
in spite of good housekeepings unsavory characters and wwf mentality  this white trash war of the roses is a surprisingly engaging film,1
adults will wish the movie were less simplistic  obvious  clumsily plotted and shallowly characterized  but what are adults doing in the theater at all,0
a modestly made but profoundly moving documentary,1
it seems like i have been waiting my whole life for this movie and now i cant wait for the sequel,1
a bold and subversive film that cuts across the grain of what is popular and powerful in this hightech age  speaking its truths with spellbinding imagery and the entrancing music of philip glass,1
they crush each other under cars  throw each other out windows  electrocute and dismember their victims in full consciousness  and we dont avert our eyes for a moment,1
the problematic characters and overly convenient plot twists foul up shums good intentions,0
two generations within one family test boundaries in this intelligent and restrained comingofage drama,1
the film  while not exactly assured in its execution  is notable for its sheer audacity and openness,1
a miraculous movie  im going home is so slight  yet overflows with wisdom and emotion,1
myers has turned his franchise into the movie version of an adolescent dirtyjoke book done up in posttarantino popculture riffs,1
dull  if not devoid of wit  this shaggy dog longs to frisk through the back alleys of history  but scarcely manages more than a modest  snoozy charm,0
superb production values  christian bales charisma make up for a derivative plot,1
most haunting about  fence  is its conclusion  when we hear the ultimate fate of these girls and realize  much to our dismay  that this really did happen  noyces greatest mistake is thinking that we needed sweeping  dramatic  hollywood moments to keep us,1
it appears as if even the filmmakers didnt know what kind of movie they were making,0
may not have generated many sparks  but with his affection for astoria and its people he has given his tale a warm glow,1
a captivating new film,1
this chicago has hugely imaginative and successful casting to its great credit  as well as one terrific score and attitude to spare,1
a tour de force of modern cinema,1
hey  happy  is many things  stoner midnight flick  scifi deconstruction  gay fantasia  but above all its a love story as sanguine as its title,1
in terms of execution this movie is careless and unfocused,0
an enjoyable film for the family  amusing and cute for both adults and kids,1
devolves into the derivative  leaning on badlyrendered cgi effects,0
its just plain lurid when it isnt downright silly,0
a smart  sassy and exceptionally charming romantic comedy,1
knows how to make our imagination wonder,1
chos fans are sure to be entertained  its only fair in the interest of full disclosure to say that  on the basis of this film alone  im not one of them,0
in the disturbingly involving family dysfunctional drama how i killed my father  french director anne fontaine delivers an inspired portrait of maleridden angst and the emotional blockage that accompanies this human condition,1
if jews were catholics  this would be catechism,0
what you would end up with if you took orwell  bradbury  kafka  george lucas and the wachowski brothers and threw them into a blender  but thats just the problem with it  the director hasnt added enough of his own ingredients,0
in the end  the film is less the cheap thriller youd expect than it is a fairly revealing study of its two main characters  damagedgoods people whose orbits will inevitably and dangerously collide,1
lawrence plumbs personal tragedy and also the human comedy,1
the picture emerges as a surprisingly anemic disappointment,0
s1m0nes satire is not subtle  but it is effective  its a quirky  offbeat project,1
with spy kids 2  the island of lost dreams  the spy kids franchise establishes itself as a durable part of the movie landscape  a james bond series for kids,1
it follows the blair witch formula for an hour  in which were told something creepy and vague is in the works  and then it goes awry in the final 30 minutes,0
with an unflappable air of decadent urbanity  everett remains a perfect wildean actor  and a relaxed firth displays impeccable comic skill,1
if you want a movie time trip  the 1960 version is a far smoother ride,0
a slight and obvious effort  even for one whose target demographic is likely still in the single digits  agewise,0
visually  santa clause 2 is wondrously creative,1
tara reid plays a college journalist  but she looks like the sixtime winner of the miss hawaiian tropic pageant  so i dont know what shes doing in here,0
a listless and desultory affair,0
where tom green stages his gags as assaults on americas kneejerk moral sanctimony  jackass lacks aspirations of social upheaval,0
belongs to daniel daylewis as much as it belongs to martin scorsese  its a memorable performance in a big  brassy  disturbing  unusual and highly successful film,1
this is dicaprios best performance in anything ever  and easily the most watchable film of the year,1
a dreadful day in irish history is given passionate  if somewhat flawed  treatment,1
its truly awful and heartbreaking subject matter  but one whose lessons are well worth revisiting as many times as possible,1
like the films almost anthropologically detailed realization of early80s suburbia  its significant without being overstated,1
